,config_name,precision,bits_per_weight,dynamic_calibration,weight_only,metric,value,runtime,base_metric,relative,train_run,eval_run,split
12,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_p95_latency,0.0007109315497928037,pytorch,p95_latency,False,1,2,test
13,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_p95_latency,0.0007626728996001475,pytorch,p95_latency,False,1,2,test
14,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_p95_latency,0.016849911950248497,pytorch,p95_latency,False,1,2,test
15,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_p99_latency,0.0007702931194216944,pytorch,p99_latency,False,1,2,test
16,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_p99_latency,0.0007967907394686336,pytorch,p99_latency,False,1,2,test
17,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_p99_latency,0.01768225403984616,pytorch,p99_latency,False,1,2,test
18,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,2,test
19,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,2,test
20,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,2,test
21,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_median_latency,1.9082602263734763,pytorch,median_latency,True,1,2,test
22,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_median_latency,2.098488649615316,pytorch,median_latency,True,1,2,test
23,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_median_latency,45.314308293069374,pytorch,median_latency,True,1,2,test
24,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_p95_latency,1.8519639476306644,pytorch,p95_latency,True,1,2,test
25,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_p95_latency,1.9867492366966435,pytorch,p95_latency,True,1,2,test
26,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_p95_latency,43.89371868741222,pytorch,p95_latency,True,1,2,test
27,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_p99_latency,1.883819369417419,pytorch,p99_latency,True,1,2,test
28,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_p99_latency,1.9486216227795712,pytorch,p99_latency,True,1,2,test
29,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_p99_latency,43.24350278531575,pytorch,p99_latency,True,1,2,test
0,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_MAE,7.263659051553499,pytorch,MAE,False,1,3,train
1,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_MAE,7.25173625303572,pytorch,MAE,False,1,3,train
2,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_MAE,7.258104540180343,pytorch,MAE,False,1,3,train
3,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_MAE,1.001238596362899,pytorch,MAE,True,1,3,train
4,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_MAE,0.9995951318269215,pytorch,MAE,True,1,3,train
5,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_MAE,1.0004729504079788,pytorch,MAE,True,1,3,train
6,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,3,train
7,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,3,train
8,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,3,train
9,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_median_latency,0.0007037389996185084,pytorch,median_latency,False,1,3,train
10,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_median_latency,0.0008293349997074984,pytorch,median_latency,False,1,3,train
11,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_median_latency,0.01682969100011178,pytorch,median_latency,False,1,3,train
12,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_p95_latency,0.0007913489498605486,pytorch,p95_latency,False,1,3,train
13,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_p95_latency,0.0010941338995962724,pytorch,p95_latency,False,1,3,train
14,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_p95_latency,0.024516716399557482,pytorch,p95_latency,False,1,3,train
15,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_p99_latency,0.0008591167906251943,pytorch,p99_latency,False,1,3,train
16,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_p99_latency,0.0014242194098915211,pytorch,p99_latency,False,1,3,train
17,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_p99_latency,0.025989516049894534,pytorch,p99_latency,False,1,3,train
18,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,3,train
19,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,3,train
20,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,3,train
21,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_median_latency,2.0570186739121623,pytorch,median_latency,True,1,3,train
22,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_median_latency,2.4241339221672358,pytorch,median_latency,True,1,3,train
23,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_median_latency,49.19293755521305,pytorch,median_latency,True,1,3,train
24,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_p95_latency,1.8787620559962241,pytorch,p95_latency,True,1,3,train
25,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_p95_latency,2.597611654255559,pytorch,p95_latency,True,1,3,train
26,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_p95_latency,58.20577195082629,pytorch,p95_latency,True,1,3,train
27,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_p99_latency,1.15777594289438,pytorch,p99_latency,True,1,3,train
28,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_p99_latency,1.9193280682777487,pytorch,p99_latency,True,1,3,train
29,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_p99_latency,35.02438408652009,pytorch,p99_latency,True,1,3,train
0,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_MAE,7.348776227891838,pytorch,MAE,False,1,3,test
1,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_MAE,7.335383748066167,pytorch,MAE,False,1,3,test
2,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_MAE,7.341642112408958,pytorch,MAE,False,1,3,test
3,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_MAE,1.0013900111014655,pytorch,MAE,True,1,3,test
4,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_MAE,0.9995650684027882,pytorch,MAE,True,1,3,test
5,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_MAE,1.0004178721002144,pytorch,MAE,True,1,3,test
6,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,3,test
7,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,3,test
8,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,3,test
9,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_median_latency,0.0006974205002734379,pytorch,median_latency,False,1,3,test
10,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_median_latency,0.0007023524999567599,pytorch,median_latency,False,1,3,test
11,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_median_latency,0.015196558500065294,pytorch,median_latency,False,1,3,test
12,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_p95_latency,0.00076992624972263,pytorch,p95_latency,False,1,3,test
13,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_p95_latency,0.0008074347996171128,pytorch,p95_latency,False,1,3,test
