,config_name,precision,bits_per_weight,dynamic_calibration,weight_only,metric,value,runtime,base_metric,relative,train_run,eval_run,split
18,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_p99_latency,1.4668057001730879,pytorch,p99_latency,True,1,2,train
19,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_p99_latency,2.0837020379437057,pytorch,p99_latency,True,1,2,train
20,Int8WeightOnlyConfig,int8,8,False,True,onnx_quantized_model_size,47160.0,onnx,model_size,False,1,2,train
21,Float8WeightOnlyConfig,float8,8,False,True,onnx_quantized_model_size,,onnx,model_size,False,1,2,train
22,Int8WeightOnlyConfig,int8,8,False,True,onnx_quantized_median_latency,0.0003762794985959772,onnx,median_latency,False,1,2,train
23,Float8WeightOnlyConfig,float8,8,False,True,onnx_quantized_median_latency,,onnx,median_latency,False,1,2,train
24,Int8WeightOnlyConfig,int8,8,False,True,onnx_quantized_p95_latency,0.00043924405035795634,onnx,p95_latency,False,1,2,train
25,Float8WeightOnlyConfig,float8,8,False,True,onnx_quantized_p95_latency,,onnx,p95_latency,False,1,2,train
26,Int8WeightOnlyConfig,int8,8,False,True,onnx_quantized_p99_latency,0.0005341890007548499,onnx,p99_latency,False,1,2,train
27,Float8WeightOnlyConfig,float8,8,False,True,onnx_quantized_p99_latency,,onnx,p99_latency,False,1,2,train
28,Int8WeightOnlyConfig,int8,8,False,True,onnx_relative_model_size,1.6748348604304284,onnx,model_size,True,1,2,train
29,Float8WeightOnlyConfig,float8,8,False,True,onnx_relative_model_size,,onnx,model_size,True,1,2,train
30,Int8WeightOnlyConfig,int8,8,False,True,onnx_relative_median_latency,1.1250224230211106,onnx,median_latency,True,1,2,train
31,Float8WeightOnlyConfig,float8,8,False,True,onnx_relative_median_latency,,onnx,median_latency,True,1,2,train
32,Int8WeightOnlyConfig,int8,8,False,True,onnx_relative_p95_latency,0.9176022682752983,onnx,p95_latency,True,1,2,train
33,Float8WeightOnlyConfig,float8,8,False,True,onnx_relative_p95_latency,,onnx,p95_latency,True,1,2,train
34,Int8WeightOnlyConfig,int8,8,False,True,onnx_relative_p99_latency,1.0024182604603722,onnx,p99_latency,True,1,2,train
35,Float8WeightOnlyConfig,float8,8,False,True,onnx_relative_p99_latency,,onnx,p99_latency,True,1,2,train
36,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_model_size,352993.0,pt2,model_size,False,1,2,train
37,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_model_size,332641.0,pt2,model_size,False,1,2,train
38,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_median_latency,0.0011543084983713925,pt2,median_latency,False,1,2,train
39,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_median_latency,0.001352409000901389,pt2,median_latency,False,1,2,train
40,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_p95_latency,0.001419029448879882,pt2,p95_latency,False,1,2,train
41,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_p95_latency,0.0015500710020205585,pt2,p95_latency,False,1,2,train
42,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_p99_latency,0.00169082498865464,pt2,p99_latency,False,1,2,train
43,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_p99_latency,0.0019004457877599631,pt2,p99_latency,False,1,2,train
44,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_model_size,0.3967564238161981,pt2,model_size,True,1,2,train
45,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_model_size,0.3738812202356533,pt2,model_size,True,1,2,train
46,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_median_latency,1.8080636234996041,pt2,median_latency,True,1,2,train
47,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_median_latency,2.1183604920809493,pt2,median_latency,True,1,2,train
48,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_p95_latency,1.8404196598239622,pt2,p95_latency,True,1,2,train
49,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_p95_latency,2.0103748717079277,pt2,p95_latency,True,1,2,train
50,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_p99_latency,1.8536314376477674,pt2,p99_latency,True,1,2,train
51,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_p99_latency,2.083436240518373,pt2,p99_latency,True,1,2,train
0,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_MAE,7.29214402178157,pytorch,MAE,False,1,2,test
1,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_MAE,7.283712550366923,pytorch,MAE,False,1,2,test
2,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_MAE,1.0008276173251505,pytorch,MAE,True,1,2,test
3,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_MAE,0.9996704200151054,pytorch,MAE,True,1,2,test
4,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,2,test
5,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,2,test
6,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_median_latency,0.0007491549986298196,pytorch,median_latency,False,1,2,test
7,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_median_latency,0.0012460654997994425,pytorch,median_latency,False,1,2,test
8,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_p95_latency,0.0009253532494767567,pytorch,p95_latency,False,1,2,test
9,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_p95_latency,0.0014229843522116422,pytorch,p95_latency,False,1,2,test
10,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_p99_latency,0.001065504209618666,pytorch,p99_latency,False,1,2,test
11,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_p99_latency,0.0015195912295530428,pytorch,p99_latency,False,1,2,test
12,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,2,test
13,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,2,test
14,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_median_latency,1.3976003115322995,pytorch,median_latency,True,1,2,test
15,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_median_latency,2.324621118319308,pytorch,median_latency,True,1,2,test
16,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_p95_latency,1.4362536765223641,pytorch,p95_latency,True,1,2,test
17,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_p95_latency,2.208633847293905,pytorch,p95_latency,True,1,2,test
18,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_p99_latency,1.147006759473945,pytorch,p99_latency,True,1,2,test
19,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_p99_latency,1.6358278045268915,pytorch,p99_latency,True,1,2,test
20,Int8WeightOnlyConfig,int8,8,False,True,onnx_quantized_model_size,47160.0,onnx,model_size,False,1,2,test
21,Float8WeightOnlyConfig,float8,8,False,True,onnx_quantized_model_size,,onnx,model_size,False,1,2,test
22,Int8WeightOnlyConfig,int8,8,False,True,onnx_quantized_median_latency,0.0003781100003834581,onnx,median_latency,False,1,2,test
23,Float8WeightOnlyConfig,float8,8,False,True,onnx_quantized_median_latency,,onnx,median_latency,False,1,2,test
24,Int8WeightOnlyConfig,int8,8,False,True,onnx_quantized_p95_latency,0.0005321194998032297,onnx,p95_latency,False,1,2,test
25,Float8WeightOnlyConfig,float8,8,False,True,onnx_quantized_p95_latency,,onnx,p95_latency,False,1,2,test
26,Int8WeightOnlyConfig,int8,8,False,True,onnx_quantized_p99_latency,0.0005614409592817537,onnx,p99_latency,False,1,2,test
27,Float8WeightOnlyConfig,float8,8,False,True,onnx_quantized_p99_latency,,onnx,p99_latency,False,1,2,test
28,Int8WeightOnlyConfig,int8,8,False,True,onnx_relative_model_size,1.6748348604304284,onnx,model_size,True,1,2,test
29,Float8WeightOnlyConfig,float8,8,False,True,onnx_relative_model_size,,onnx,model_size,True,1,2,test
30,Int8WeightOnlyConfig,int8,8,False,True,onnx_relative_median_latency,1.0837575415710206,onnx,median_latency,True,1,2,test
31,Float8WeightOnlyConfig,float8,8,False,True,onnx_relative_median_latency,,onnx,median_latency,True,1,2,test
32,Int8WeightOnlyConfig,int8,8,False,True,onnx_relative_p95_latency,1.0410919832140744,onnx,p95_latency,True,1,2,test
33,Float8WeightOnlyConfig,float8,8,False,True,onnx_relative_p95_latency,,onnx,p95_latency,True,1,2,test
34,Int8WeightOnlyConfig,int8,8,False,True,onnx_relative_p99_latency,0.9594662799209513,onnx,p99_latency,True,1,2,test
35,Float8WeightOnlyConfig,float8,8,False,True,onnx_relative_p99_latency,,onnx,p99_latency,True,1,2,test
36,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_model_size,352993.0,pt2,model_size,False,1,2,test
37,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_model_size,332641.0,pt2,model_size,False,1,2,test
38,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_median_latency,0.0011468129996501375,pt2,median_latency,False,1,2,test
39,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_median_latency,0.0013967140002932865,pt2,median_latency,False,1,2,test
40,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_p95_latency,0.0015106802506124949,pt2,p95_latency,False,1,2,test
41,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_p95_latency,0.001574788399739191,pt2,p95_latency,False,1,2,test
42,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_p99_latency,0.001748550069569319,pt2,p99_latency,False,1,2,test
43,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_p99_latency,0.001994813626661198,pt2,p99_latency,False,1,2,test
44,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_model_size,0.3967564238161981,pt2,model_size,True,1,2,test
45,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_model_size,0.3738812202356533,pt2,model_size,True,1,2,test
46,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_median_latency,1.7336828491940792,pt2,median_latency,True,1,2,test
47,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_median_latency,2.111468136720153,pt2,median_latency,True,1,2,test
48,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_p95_latency,1.8821740731934418,pt2,p95_latency,True,1,2,test
49,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_p95_latency,1.9620471609085717,pt2,p95_latency,True,1,2,test
50,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_p99_latency,1.9321436938721301,pt2,p99_latency,True,1,2,test
51,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_p99_latency,2.2042643423719412,pt2,p99_latency,True,1,2,test
0,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_MAE,7.259372436028296,pytorch,MAE,False,1,3,train
1,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_MAE,7.25021927232402,pytorch,MAE,False,1,3,train
2,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_MAE,1.0007886588199122,pytorch,MAE,True,1,3,train
3,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_MAE,0.9995267890772745,pytorch,MAE,True,1,3,train
4,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,3,train
5,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,3,train
6,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_median_latency,0.0007516320001741406,pytorch,median_latency,False,1,3,train
7,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_median_latency,0.0012468224977055797,pytorch,median_latency,False,1,3,train
8,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_p95_latency,0.0008915317501305253,pytorch,p95_latency,False,1,3,train
9,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_p95_latency,0.0014164238495141036,pytorch,p95_latency,False,1,3,train
10,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_p99_latency,0.0011378516699187457,pytorch,p99_latency,False,1,3,train
